voltage,current,power,energy,timestamp,date
249.0,0.434,98.1,0.00057,19:05:2025 16:43:44.69,2025-05-19
249.0,0.434,98.3,0.00057,19:05:2025 16:43:47.81,2025-05-19
249.3,0.435,98.5,0.00057,19:05:2025 16:43:50.92,2025-05-19
249.1,0.434,98.2,0.00057,19:05:2025 16:43:54.13,2025-05-19
249.2,0.434,98.3,0.00057,19:05:2025 16:43:57.35,2025-05-19
248.0,0.433,97.7,0.00057,19:05:2025 16:44:00.45,2025-05-19
248.0,0.434,97.8,0.00057,19:05:2025 16:44:03.62,2025-05-19
248.1,0.434,97.8,0.000571,19:05:2025 16:44:06.72,2025-05-19
248.1,0.433,97.6,0.000571,19:05:2025 16:44:09.83,2025-05-19
248.4,0.433,97.7,0.000571,19:05:2025 16:44:12.93,2025-05-19
248.3,0.432,97.6,0.000571,19:05:2025 16:44:16.08,2025-05-19
248.3,0.432,97.4,0.000571,19:05:2025 16:44:19.18,2025-05-19
248.4,0.431,97.3,0.000571,19:05:2025 16:44:22.28,2025-05-19
248.4,0.431,97.3,0.000571,19:05:2025 16:44:25.78,2025-05-19
248.3,0.431,97.3,0.000571,19:05:2025 16:44:28.87,2025-05-19
248.4,0.432,97.4,0.000571,19:05:2025 16:44:32.02,2025-05-19
248.3,0.431,97.3,0.000571,19:05:2025 16:44:35.20,2025-05-19
248.2,0.431,97.1,0.000571,19:05:2025 16:44:38.29,2025-05-19
248.2,0.431,97.1,0.000571,19:05:2025 16:44:41.38,2025-05-19
248.2,0.43,96.9,0.000572,19:05:2025 16:44:44.50,2025-05-19
248.1,0.43,96.9,0.000572,19:05:2025 16:44:48.10,2025-05-19
248.2,0.43,96.8,0.000572,19:05:2025 16:44:54.34,2025-05-19
248.3,0.43,96.8,0.000572,19:05:2025 16:44:57.57,2025-05-19
248.2,0.43,96.8,0.000572,19:05:2025 16:45:00.68,2025-05-19
248.1,0.43,96.9,0.000572,19:05:2025 16:45:03.80,2025-05-19
249.1,0.43,97.1,0.000572,19:05:2025 16:45:06.91,2025-05-19
249.3,0.429,97.0,0.000572,19:05:2025 16:45:10.01,2025-05-19
249.2,0.43,97.3,0.000572,19:05:2025 16:45:13.13,2025-05-19
249.2,0.432,97.6,0.000572,19:05:2025 16:45:16.31,2025-05-19
249.2,0.43,97.2,0.000573,19:05:2025 16:45:19.41,2025-05-19
249.1,0.431,97.5,0.000573,19:05:2025 16:45:22.52,2025-05-19
249.2,0.431,97.5,0.000573,19:05:2025 16:45:25.68,2025-05-19
249.1,0.431,97.5,0.000573,19:05:2025 16:45:28.80,2025-05-19
249.2,0.429,96.9,0.000573,19:05:2025 16:45:31.94,2025-05-19
249.2,0.429,96.9,0.000573,19:05:2025 16:45:42.52,2025-05-19
249.0,0.429,96.8,0.000573,19:05:2025 16:45:43.55,2025-05-19
249.0,0.428,96.5,0.000573,19:05:2025 16:45:46.70,2025-05-19
248.6,0.429,96.7,0.000573,19:05:2025 16:45:50.00,2025-05-19
248.9,0.428,96.5,0.000573,19:05:2025 16:45:53.10,2025-05-19
248.9,0.428,96.4,0.000573,19:05:2025 16:45:56.20,2025-05-19
248.7,0.427,96.3,0.000574,19:05:2025 16:45:59.30,2025-05-19
248.6,0.428,96.5,0.000574,19:05:2025 16:46:02.43,2025-05-19
248.7,0.427,96.3,0.000574,19:05:2025 16:46:05.57,2025-05-19
248.6,0.427,96.2,0.000574,19:05:2025 16:46:08.68,2025-05-19
248.7,0.427,96.1,0.000574,19:05:2025 16:46:11.77,2025-05-19
248.5,0.426,95.8,0.000574,19:05:2025 16:46:14.88,2025-05-19
248.2,0.425,95.7,0.000574,19:05:2025 16:46:18.02,2025-05-19
248.5,0.425,95.7,0.000574,19:05:2025 16:46:21.10,2025-05-19
248.5,0.428,96.3,0.000574,19:05:2025 16:46:24.20,2025-05-19
248.8,0.428,96.4,0.000574,19:05:2025 16:46:27.68,2025-05-19
249.1,0.428,96.5,0.000574,19:05:2025 16:46:30.83,2025-05-19
249.0,0.427,96.3,0.000575,19:05:2025 16:46:36.34,2025-05-19
249.1,0.427,96.3,0.000575,19:05:2025 16:46:39.42,2025-05-19
249.2,0.427,96.2,0.000575,19:05:2025 16:46:42.56,2025-05-19
249.2,0.426,96.2,0.000575,19:05:2025 16:46:45.65,2025-05-19
249.1,0.425,95.9,0.000575,19:05:2025 16:46:49.02,2025-05-19
249.1,0.425,95.6,0.000575,19:05:2025 16:46:52.12,2025-05-19
249.2,0.424,95.6,0.000575,19:05:2025 16:46:55.23,2025-05-19
248.9,0.425,95.6,0.000575,19:05:2025 16:46:58.34,2025-05-19
248.9,0.425,95.7,0.000575,19:05:2025 16:47:01.44,2025-05-19
249.0,0.425,95.8,0.000575,19:05:2025 16:47:04.55,2025-05-19
