voltage,current,power,energy,timestamp,date
241.4,0.381,57.9,0.000112,15:05:2025 16:55:23.37,2025-05-15
241.7,0.375,56.9,0.000112,15:05:2025 16:55:28.48,2025-05-15
241.8,0.375,57.0,0.000112,15:05:2025 16:55:33.63,2025-05-15
242.3,0.374,57.1,0.000113,15:05:2025 16:55:38.79,2025-05-15
242.2,0.376,57.2,0.000113,15:05:2025 16:55:43.91,2025-05-15
241.7,0.383,58.3,0.000113,15:05:2025 16:55:49.00,2025-05-15
241.7,0.37,56.4,0.000113,15:05:2025 16:55:54.10,2025-05-15
241.3,0.372,56.3,0.000113,15:05:2025 16:55:59.21,2025-05-15
241.6,0.379,57.8,0.000113,15:05:2025 16:56:04.31,2025-05-15
241.7,0.383,58.7,0.000113,15:05:2025 16:56:09.41,2025-05-15
241.5,0.375,57.0,0.000113,15:05:2025 16:56:14.53,2025-05-15
241.3,0.374,57.0,0.000113,15:05:2025 16:56:19.62,2025-05-15
241.7,0.375,57.2,0.000113,15:05:2025 16:56:24.72,2025-05-15
241.5,0.374,57.3,0.000113,15:05:2025 16:56:29.83,2025-05-15
241.4,0.379,57.7,0.000113,15:05:2025 16:56:34.93,2025-05-15
240.9,0.377,57.5,0.000113,15:05:2025 16:56:40.02,2025-05-15
242.4,0.37,57.1,0.000113,15:05:2025 16:56:45.12,2025-05-15
242.8,0.372,57.7,0.000114,15:05:2025 16:56:50.22,2025-05-15
242.5,0.375,58.4,0.000114,15:05:2025 16:56:55.33,2025-05-15
242.4,0.371,57.4,0.000114,15:05:2025 16:57:00.44,2025-05-15
242.8,0.371,57.6,0.000114,15:05:2025 16:57:05.52,2025-05-15
242.5,0.37,57.6,0.000114,15:05:2025 16:57:10.64,2025-05-15
242.8,0.368,57.2,0.000114,15:05:2025 16:57:15.74,2025-05-15
243.0,0.372,57.8,0.000114,15:05:2025 16:57:20.85,2025-05-15
242.6,0.369,57.1,0.000114,15:05:2025 16:57:25.95,2025-05-15
242.4,0.375,58.1,0.000114,15:05:2025 16:57:31.15,2025-05-15
242.7,0.37,57.3,0.000114,15:05:2025 16:57:39.30,2025-05-15
243.2,0.369,57.2,0.000115,15:05:2025 16:57:44.40,2025-05-15
242.7,0.37,57.3,0.000115,15:05:2025 16:57:49.51,2025-05-15
242.5,0.378,57.3,0.000129,15:05:2025 17:42:16.68,2025-05-15
242.7,0.375,57.0,0.000128,15:05:2025 17:42:16.68,2025-05-15
240.8,0.383,57.6,0.000125,15:05:2025 17:42:16.65,2025-05-15
241.6,0.375,56.4,0.000126,15:05:2025 17:42:16.67,2025-05-15
241.1,0.381,57.5,0.000124,15:05:2025 17:42:16.65,2025-05-15
240.8,0.384,57.5,0.000125,15:05:2025 17:42:16.65,2025-05-15
239.7,0.383,57.0,0.000123,15:05:2025 17:42:16.63,2025-05-15
240.6,0.379,57.0,0.000123,15:05:2025 17:42:16.64,2025-05-15
244.2,0.382,57.3,0.00014,15:05:2025 17:42:16.71,2025-05-15
240.9,0.379,57.0,0.000125,15:05:2025 17:42:16.66,2025-05-15
245.1,0.382,56.9,0.000142,15:05:2025 17:42:16.72,2025-05-15
245.7,0.378,57.2,0.000136,15:05:2025 17:42:16.70,2025-05-15
244.9,0.372,57.4,0.000134,15:05:2025 17:42:16.70,2025-05-15
242.2,0.383,57.9,0.000131,15:05:2025 17:42:16.69,2025-05-15
245.5,0.377,57.4,0.000137,15:05:2025 17:42:16.70,2025-05-15
242.6,0.379,57.3,0.000133,15:05:2025 17:42:16.69,2025-05-15
249.1,0.371,57.7,0.00015,15:05:2025 17:42:16.73,2025-05-15
246.4,0.383,58.0,0.000147,15:05:2025 17:42:16.73,2025-05-15
246.8,0.381,57.7,0.000145,15:05:2025 17:42:16.72,2025-05-15
246.8,0.374,57.3,0.000135,15:05:2025 17:42:16.70,2025-05-15
248.2,0.374,57.6,0.000145,15:05:2025 17:42:16.72,2025-05-15
246.6,0.372,57.3,0.000134,15:05:2025 17:42:16.70,2025-05-15
245.1,0.378,57.4,0.000137,15:05:2025 17:42:16.71,2025-05-15
242.5,0.382,57.6,0.000132,15:05:2025 17:42:16.69,2025-05-15
246.2,0.385,58.2,0.000147,15:05:2025 17:42:16.73,2025-05-15
242.8,0.378,57.2,0.000132,15:05:2025 17:42:16.69,2025-05-15
247.8,0.381,58.2,0.000152,15:05:2025 17:42:16.74,2025-05-15
244.8,0.384,57.3,0.000141,15:05:2025 17:42:16.71,2025-05-15
245.5,0.38,57.7,0.000137,15:05:2025 17:42:16.71,2025-05-15
245.7,0.38,57.1,0.000142,15:05:2025 17:42:16.72,2025-05-15
247.5,0.377,57.5,0.000153,15:05:2025 17:42:16.74,2025-05-15
247.2,0.379,58.0,0.000153,15:05:2025 17:42:16.75,2025-05-15
245.0,0.383,57.2,0.000141,15:05:2025 17:42:16.71,2025-05-15
248.5,0.371,57.7,0.000154,15:05:2025 17:42:16.76,2025-05-15
243.3,0.372,57.8,0.000116,15:05:2025 17:42:16.56,2025-05-15
242.8,0.37,57.2,0.000115,15:05:2025 17:42:16.51,2025-05-15
241.3,0.384,57.9,0.000117,15:05:2025 17:42:16.56,2025-05-15
243.2,0.374,57.7,0.000116,15:05:2025 17:42:16.55,2025-05-15
241.4,0.384,58.4,0.000118,15:05:2025 17:42:16.57,2025-05-15
241.8,0.381,57.7,0.000118,15:05:2025 17:42:16.57,2025-05-15
242.7,0.375,58.2,0.000115,15:05:2025 17:42:16.46,2025-05-15
241.3,0.376,56.9,0.000117,15:05:2025 17:42:16.57,2025-05-15
241.4,0.377,57.4,0.000119,15:05:2025 17:42:16.59,2025-05-15
243.5,0.375,58.0,0.000115,15:05:2025 17:42:16.54,2025-05-15
241.8,0.378,57.6,0.000117,15:05:2025 17:42:16.56,2025-05-15
241.8,0.379,57.8,0.000119,15:05:2025 17:42:16.58,2025-05-15
241.5,0.384,57.8,0.000121,15:05:2025 17:42:16.62,2025-05-15
240.4,0.38,57.6,0.000119,15:05:2025 17:42:16.61,2025-05-15
241.3,0.382,57.6,0.000131,15:05:2025 17:42:16.69,2025-05-15
242.3,0.374,56.7,0.000128,15:05:2025 17:42:16.67,2025-05-15
243.2,0.375,57.2,0.000128,15:05:2025 17:42:16.67,2025-05-15
241.1,0.379,57.2,0.000124,15:05:2025 17:42:16.64,2025-05-15
240.8,0.382,57.5,0.000124,15:05:2025 17:42:16.64,2025-05-15
245.5,0.385,57.8,0.000142,15:05:2025 17:42:16.72,2025-05-15
241.0,0.381,57.7,0.000125,15:05:2025 17:42:16.65,2025-05-15
241.8,0.377,56.9,0.000126,15:05:2025 17:42:16.67,2025-05-15
249.2,0.375,57.7,0.000157,15:05:2025 17:42:16.78,2025-05-15
248.1,0.372,57.5,0.000156,15:05:2025 17:42:16.78,2025-05-15
249.0,0.371,57.7,0.000156,15:05:2025 17:42:16.78,2025-05-15
248.3,0.375,57.1,0.000157,15:05:2025 17:42:16.78,2025-05-15
246.3,0.386,58.1,0.000146,15:05:2025 17:42:16.73,2025-05-15
245.3,0.382,57.7,0.000148,15:05:2025 17:42:16.73,2025-05-15
248.5,0.368,57.2,0.000149,15:05:2025 17:42:16.73,2025-05-15
246.0,0.381,57.5,0.000146,15:05:2025 17:42:16.73,2025-05-15
247.4,0.38,57.9,0.000152,15:05:2025 17:42:16.74,2025-05-15
248.3,0.373,58.0,0.00015,15:05:2025 17:42:16.73,2025-05-15
244.2,0.383,57.4,0.00014,15:05:2025 17:42:16.71,2025-05-15
246.8,0.379,57.9,0.000154,15:05:2025 17:42:16.76,2025-05-15
242.8,0.372,57.5,0.000115,15:05:2025 17:42:16.53,2025-05-15
243.9,0.383,57.2,0.00014,15:05:2025 17:42:16.71,2025-05-15
248.9,0.371,57.7,0.000155,15:05:2025 17:42:16.76,2025-05-15
248.7,0.37,57.9,0.000155,15:05:2025 17:42:16.76,2025-05-15
246.8,0.376,57.6,0.000154,15:05:2025 17:42:16.76,2025-05-15
247.1,0.383,58.3,0.000152,15:05:2025 17:42:16.74,2025-05-15
249.0,0.372,57.8,0.00015,15:05:2025 17:42:16.73,2025-05-15
246.4,0.38,57.7,0.000153,15:05:2025 17:42:16.76,2025-05-15
247.0,0.374,57.5,0.000157,15:05:2025 17:42:26.12,2025-05-15
248.7,0.371,57.7,0.000155,15:05:2025 17:42:16.77,2025-05-15
241.0,0.383,57.8,0.000125,15:05:2025 17:42:16.65,2025-05-15
241.4,0.383,57.4,0.000126,15:05:2025 17:42:16.67,2025-05-15
247.1,0.376,57.8,0.000157,15:05:2025 17:42:33.60,2025-05-15
247.1,0.371,57.2,0.000158,15:05:2025 17:42:38.70,2025-05-15
247.3,0.372,57.8,0.000158,15:05:2025 17:42:43.88,2025-05-15
247.4,0.373,57.9,0.000158,15:05:2025 17:42:49.09,2025-05-15
247.3,0.373,58.2,0.000158,15:05:2025 17:42:54.19,2025-05-15
247.0,0.375,57.9,0.000158,15:05:2025 17:42:59.32,2025-05-15
247.0,0.373,58.2,0.000158,15:05:2025 17:43:04.41,2025-05-15
247.0,0.372,57.9,0.000158,15:05:2025 17:43:09.51,2025-05-15
246.9,0.375,58.5,0.000158,15:05:2025 17:43:14.61,2025-05-15
246.9,0.372,57.7,0.000158,15:05:2025 17:43:19.70,2025-05-15
247.0,0.372,57.8,0.000158,15:05:2025 17:43:24.84,2025-05-15
247.0,0.377,58.4,0.000158,15:05:2025 17:43:29.95,2025-05-15
246.9,0.375,58.3,0.000159,15:05:2025 17:43:35.06,2025-05-15
246.9,0.371,57.6,0.000159,15:05:2025 17:43:40.16,2025-05-15
247.1,0.379,58.1,0.000159,15:05:2025 17:43:45.26,2025-05-15
247.3,0.376,57.9,0.000159,15:05:2025 17:43:50.38,2025-05-15
247.1,0.377,57.9,0.000159,15:05:2025 17:43:55.48,2025-05-15
247.4,0.374,57.4,0.000159,15:05:2025 17:44:00.62,2025-05-15
247.1,0.376,57.6,0.000159,15:05:2025 17:44:05.73,2025-05-15
247.1,0.376,57.6,0.000159,15:05:2025 17:44:10.83,2025-05-15
247.3,0.378,57.9,0.000159,15:05:2025 17:44:15.94,2025-05-15
247.2,0.376,57.8,0.000159,15:05:2025 17:44:21.07,2025-05-15
247.2,0.373,57.4,0.000159,15:05:2025 17:44:26.18,2025-05-15
247.2,0.377,58.2,0.000159,15:05:2025 17:44:31.27,2025-05-15
247.1,0.376,57.7,0.000159,15:05:2025 17:44:36.38,2025-05-15
247.1,0.373,57.3,0.00016,15:05:2025 17:44:41.47,2025-05-15
247.2,0.373,57.3,0.00016,15:05:2025 17:44:46.58,2025-05-15
246.9,0.376,57.8,0.00016,15:05:2025 17:44:51.68,2025-05-15
246.8,0.377,57.8,0.00016,15:05:2025 17:44:56.79,2025-05-15
248.5,0.372,58.2,0.00016,15:05:2025 17:45:01.89,2025-05-15
248.5,0.37,57.8,0.00016,15:05:2025 17:45:06.99,2025-05-15
248.1,0.369,57.5,0.00016,15:05:2025 17:45:12.09,2025-05-15
248.5,0.367,57.4,0.00016,15:05:2025 17:45:17.19,2025-05-15
248.4,0.366,57.3,0.00016,15:05:2025 17:45:22.37,2025-05-15
248.1,0.373,58.1,0.00016,15:05:2025 17:45:27.48,2025-05-15
248.1,0.369,57.7,0.00016,15:05:2025 17:45:32.58,2025-05-15
248.2,0.37,57.9,0.00016,15:05:2025 17:45:37.68,2025-05-15
248.7,0.374,58.3,0.000161,15:05:2025 17:45:42.80,2025-05-15
248.4,0.37,57.5,0.000161,15:05:2025 17:45:47.90,2025-05-15
248.7,0.374,57.9,0.000161,15:05:2025 17:45:52.98,2025-05-15
248.7,0.374,57.8,0.000161,15:05:2025 17:45:58.09,2025-05-15
248.9,0.371,57.8,0.000161,15:05:2025 17:46:03.20,2025-05-15
248.8,0.372,57.8,0.000161,15:05:2025 17:46:08.31,2025-05-15
248.7,0.372,57.7,0.000161,15:05:2025 17:46:13.42,2025-05-15
248.7,0.367,57.4,0.000161,15:05:2025 17:46:18.52,2025-05-15
248.5,0.369,57.7,0.000161,15:05:2025 17:46:23.61,2025-05-15
248.8,0.368,57.4,0.000161,15:05:2025 17:46:28.71,2025-05-15
248.8,0.367,57.5,0.000161,15:05:2025 17:46:33.82,2025-05-15
249.1,0.365,57.3,0.000161,15:05:2025 17:46:38.96,2025-05-15
249.2,0.359,56.0,0.000161,15:05:2025 17:46:44.19,2025-05-15
249.1,0.352,55.1,0.000162,15:05:2025 17:46:49.38,2025-05-15
248.8,0.346,53.7,0.000162,15:05:2025 17:46:54.49,2025-05-15
248.6,0.347,54.2,0.000162,15:05:2025 17:46:59.58,2025-05-15
248.6,0.349,54.1,0.000162,15:05:2025 17:47:04.68,2025-05-15
249.3,0.102,8.1,0.000162,15:05:2025 17:47:09.77,2025-05-15
249.4,0.099,7.4,0.000162,15:05:2025 17:47:14.87,2025-05-15
249.3,0.099,7.4,0.000162,15:05:2025 17:47:19.98,2025-05-15
249.3,0.098,7.4,0.000162,15:05:2025 17:47:25.07,2025-05-15
249.3,0.099,7.4,0.000162,15:05:2025 17:47:30.17,2025-05-15
249.3,0.099,7.4,0.000162,15:05:2025 17:47:35.27,2025-05-15
249.5,0.098,7.3,0.000162,15:05:2025 17:47:40.37,2025-05-15
